index,true_label,predicted_label,category,anomaly_score,decision_score
75,0,0,TN,-0.016037336842904704,0.016037336842904704
76,0,0,TN,-0.013438522712369394,0.013438522712369394
77,0,0,TN,-0.08342819536402007,0.08342819536402007
78,0,0,TN,-0.07599566308770678,0.07599566308770678
79,0,0,TN,-0.05830025228255009,0.05830025228255009
80,0,0,TN,-0.12294786417202563,0.12294786417202563
81,0,0,TN,-0.12192463364052136,0.12192463364052136
82,0,0,TN,-0.12660494942766448,0.12660494942766448
83,0,0,TN,-0.12638741524376035,0.12638741524376035
84,0,0,TN,-0.12635190637173194,0.12635190637173194
85,0,0,TN,-0.09593468609249689,0.09593468609249689
86,0,0,TN,-0.11127971721534796,0.11127971721534796
87,0,0,TN,-0.1081576187256077,0.1081576187256077
88,0,0,TN,-0.09512113947146705,0.09512113947146705
89,0,0,TN,-0.07306101589151237,0.07306101589151237
90,0,0,TN,-0.10661259794597694,0.10661259794597694
91,0,1,FP,0.0402813770433631,-0.0402813770433631
92,0,0,TN,-0.10323315845076131,0.10323315845076131
93,0,0,TN,-0.11158158373551447,0.11158158373551447
94,0,0,TN,-0.008417879293742214,0.008417879293742214
95,0,0,TN,-0.015970933802575527,0.015970933802575527
96,0,0,TN,-0.07756156996596342,0.07756156996596342
97,0,0,TN,-0.07815953618766813,0.07815953618766813
98,0,0,TN,-0.08033120949706019,0.08033120949706019
99,0,0,TN,-0.08496083778087854,0.08496083778087854
100,0,0,TN,-0.08085408393534993,0.08085408393534993
101,0,0,TN,-0.07420899276287152,0.07420899276287152
102,0,0,TN,-0.03205458470066458,0.03205458470066458
103,0,0,TN,-0.04664310632481655,0.04664310632481655
104,0,0,TN,-0.06737545721708849,0.06737545721708849
105,0,0,TN,-0.09101400211686672,0.09101400211686672
106,0,0,TN,-0.11015123880539535,0.11015123880539535
107,0,0,TN,-0.1225212798057298,0.1225212798057298
108,0,0,TN,-0.12863988115369718,0.12863988115369718
109,0,0,TN,-0.12831355651087795,0.12831355651087795
110,0,0,TN,-0.11585257548068756,0.11585257548068756
111,0,0,TN,-0.12623982180633503,0.12623982180633503
112,0,0,TN,-0.08722318737700113,0.08722318737700113
113,0,0,TN,-0.09265514182859319,0.09265514182859319
114,0,0,TN,-0.10306820283835727,0.10306820283835727
115,0,0,TN,-0.10770641485464205,0.10770641485464205
116,0,0,TN,-0.1065403232978992,0.1065403232978992
117,0,0,TN,-0.10467074430682566,0.10467074430682566
118,0,0,TN,-0.08518468821213271,0.08518468821213271
119,0,1,FP,0.029602950518274884,-0.029602950518274884
120,0,1,FP,0.03224180114943631,-0.03224180114943631
121,0,0,TN,-0.011363173107064917,0.011363173107064917
122,0,0,TN,-0.02765603037528941,0.02765603037528941
123,0,0,TN,-0.04600734011907087,0.04600734011907087
124,0,0,TN,-0.0621824841331024,0.0621824841331024
125,0,0,TN,-0.06158144969978646,0.06158144969978646
126,0,0,TN,-0.05500199902698427,0.05500199902698427
127,0,0,TN,-0.05036367527937269,0.05036367527937269
128,0,0,TN,-0.04284933553790865,0.04284933553790865
129,0,0,TN,-0.031724199807915354,0.031724199807915354
130,0,0,TN,-0.028694618634437785,0.028694618634437785
131,0,0,TN,-0.041002033758927525,0.041002033758927525
132,0,0,TN,-0.04019107068628941,0.04019107068628941
133,0,0,TN,-0.04220147424639603,0.04220147424639603
134,0,0,TN,-0.05846904558231175,0.05846904558231175
135,0,0,TN,-0.06095254036648978,0.06095254036648978
136,0,0,TN,-0.035492108238632525,0.035492108238632525
137,0,0,TN,-0.12912753705882912,0.12912753705882912
138,0,0,TN,-0.13237723231265058,0.13237723231265058
139,0,0,TN,-0.13376522503437138,0.13376522503437138
140,0,0,TN,-0.13576516780084225,0.13576516780084225
141,0,0,TN,-0.11230269750688865,0.11230269750688865
142,0,1,FP,0.015340948450007108,-0.015340948450007108
143,0,1,FP,0.0036694655234071893,-0.0036694655234071893
144,0,0,TN,-0.03614786676852233,0.03614786676852233
145,0,0,TN,-0.04770828791633652,0.04770828791633652
146,0,0,TN,-0.0365024960608924,0.0365024960608924
147,0,1,FP,0.020602700111982064,-0.020602700111982064
148,0,1,FP,0.015233552032430264,-0.015233552032430264
149,0,1,FP,0.06195481996783092,-0.06195481996783092
150,0,1,FP,0.058926833753167096,-0.058926833753167096
151,0,1,FP,0.052792706912557885,-0.052792706912557885
152,0,0,TN,-0.10134663549439005,0.10134663549439005
153,0,0,TN,-0.11353125363520028,0.11353125363520028
154,0,0,TN,-0.11269164044383206,0.11269164044383206
155,0,0,TN,-0.10959230225511113,0.10959230225511113
156,0,0,TN,-0.08942135781073629,0.08942135781073629
157,0,0,TN,-0.030429295136889134,0.030429295136889134
158,0,0,TN,-0.027435571224896316,0.027435571224896316
159,0,0,TN,-0.015777338005311725,0.015777338005311725
160,0,1,FP,0.002734155164840546,-0.002734155164840546
161,0,0,TN,-0.037759385163224635,0.037759385163224635
162,0,0,TN,-0.07027521120264751,0.07027521120264751
163,0,0,TN,-0.07781641497507297,0.07781641497507297
164,0,0,TN,-0.07788506576686993,0.07788506576686993
165,0,0,TN,-0.08686201089439821,0.08686201089439821
166,0,0,TN,-0.08882000910617044,0.08882000910617044
167,0,0,TN,-0.08917018206800381,0.08917018206800381
168,0,0,TN,-0.07668426984338356,0.07668426984338356
169,0,0,TN,-0.07036753727388068,0.07036753727388068
170,0,0,TN,-0.046398293667841206,0.046398293667841206
171,0,0,TN,-0.046118831468686894,0.046118831468686894
172,0,0,TN,-0.04430883445043221,0.04430883445043221
173,0,0,TN,-0.06018192942027811,0.06018192942027811
174,0,0,TN,-0.051122044896007246,0.051122044896007246
175,0,0,TN,-0.0012252442352693182,0.0012252442352693182
176,0,0,TN,-0.036265955664627425,0.036265955664627425
177,0,0,TN,-0.03900444799187042,0.03900444799187042
178,0,1,FP,0.006530657055184186,-0.006530657055184186
179,0,1,FP,0.010260679855723098,-0.010260679855723098
180,0,0,TN,-0.0889237685139293,0.0889237685139293
181,0,0,TN,-0.09827454969840099,0.09827454969840099
182,0,0,TN,-0.09389554774041481,0.09389554774041481
183,0,0,TN,-0.08292323924843753,0.08292323924843753
184,0,0,TN,-0.06532078139476377,0.06532078139476377
185,0,0,TN,-0.124530727799609,0.124530727799609
186,0,0,TN,-0.13316362455980602,0.13316362455980602
187,0,0,TN,-0.1265451255318118,0.1265451255318118
188,0,0,TN,-0.037586221505593154,0.037586221505593154
189,0,0,TN,-0.06588018677216129,0.06588018677216129
190,0,0,TN,-0.06288474348373019,0.06288474348373019
191,0,0,TN,-0.06168313202824999,0.06168313202824999
192,0,0,TN,-0.07368937495786254,0.07368937495786254
193,0,0,TN,-0.0760659555210641,0.0760659555210641
194,0,0,TN,-0.08660219769438071,0.08660219769438071
195,0,0,TN,-0.10578252699734886,0.10578252699734886
196,0,0,TN,-0.059296031188904086,0.059296031188904086
197,0,1,FP,0.0025270271532449318,-0.0025270271532449318
198,0,0,TN,-0.002885619640209558,0.002885619640209558
199,0,0,TN,-0.008546078080836572,0.008546078080836572
200,0,0,TN,-0.04993825982259348,0.04993825982259348
201,0,0,TN,-0.046032751756917845,0.046032751756917845
202,0,0,TN,-0.1032934202619662,0.1032934202619662
203,0,0,TN,-0.0927313781030577,0.0927313781030577
204,0,0,TN,-0.06819370424836202,0.06819370424836202
205,0,0,TN,-0.0798509467729388,0.0798509467729388
206,0,0,TN,-0.07835709169732513,0.07835709169732513
207,0,0,TN,-0.08504302283632409,0.08504302283632409
208,0,0,TN,-0.07299898370418201,0.07299898370418201
209,0,0,TN,-0.08276391123266286,0.08276391123266286
210,0,0,TN,-0.09533969497572764,0.09533969497572764
211,0,0,TN,-0.08742656712697028,0.08742656712697028
212,0,0,TN,-0.03225482795683465,0.03225482795683465
213,0,0,TN,-0.05178973276236265,0.05178973276236265
214,0,0,TN,-0.11106766686296993,0.11106766686296993
215,0,0,TN,-0.11776884606383947,0.11776884606383947
216,0,0,TN,-0.11463361175199316,0.11463361175199316
217,0,0,TN,-0.09977026123766264,0.09977026123766264
218,0,0,TN,-0.07880379222891731,0.07880379222891731
219,0,0,TN,-0.0829512972710385,0.0829512972710385
220,0,0,TN,-0.08447996670757546,0.08447996670757546
221,0,0,TN,-0.08091514938506422,0.08091514938506422
222,0,0,TN,-0.011435776397115738,0.011435776397115738
223,0,0,TN,-0.026421302402069635,0.026421302402069635
224,0,0,TN,-0.022902854013808316,0.022902854013808316
225,0,0,TN,-0.022682180500867788,0.022682180500867788
226,0,0,TN,-0.022286255786424125,0.022286255786424125
227,0,0,TN,-0.029500404110174072,0.029500404110174072
228,0,0,TN,-0.045238313873282976,0.045238313873282976
229,0,0,TN,-0.009623579271202332,0.009623579271202332
230,0,0,TN,-0.0088010093643473,0.0088010093643473
231,0,0,TN,-0.021591533881103853,0.021591533881103853
232,0,0,TN,-0.03805808538048533,0.03805808538048533
233,0,0,TN,-0.05801530744413552,0.05801530744413552
234,0,0,TN,-0.06625423624631244,0.06625423624631244
235,0,0,TN,-0.0850162243983883,0.0850162243983883
236,0,0,TN,-0.08503339593831977,0.08503339593831977
237,0,0,TN,-0.07795682822185157,0.07795682822185157
238,0,0,TN,-0.09734329213857229,0.09734329213857229
239,0,0,TN,-0.1074396427128132,0.1074396427128132
240,0,0,TN,-0.10866077491672615,0.10866077491672615
241,0,0,TN,-0.04849485277302917,0.04849485277302917
242,0,0,TN,-0.0652415820421956,0.0652415820421956
243,0,0,TN,-0.08585559134224074,0.08585559134224074
244,0,0,TN,-0.0993651650560371,0.0993651650560371
245,0,0,TN,-0.10792364271032212,0.10792364271032212
246,0,0,TN,-0.10971292845670189,0.10971292845670189
247,0,0,TN,-0.0031087953595276274,0.0031087953595276274
248,0,0,TN,-0.029256265031286477,0.029256265031286477
249,0,0,TN,-0.02315005706570561,0.02315005706570561
250,0,0,TN,-0.019842245920627388,0.019842245920627388
251,0,0,TN,-0.020779859144685997,0.020779859144685997
252,0,0,TN,-0.021061780230862026,0.021061780230862026
253,0,0,TN,-0.017229040136522544,0.017229040136522544
254,0,0,TN,-0.029834809690369057,0.029834809690369057
255,0,0,TN,-0.04606171736321052,0.04606171736321052
256,0,0,TN,-0.0028437024098895702,0.0028437024098895702
257,0,0,TN,-0.06110767108816606,0.06110767108816606
258,0,0,TN,-0.07622891334320142,0.07622891334320142
259,0,0,TN,-0.08122299611986178,0.08122299611986178
260,0,0,TN,-0.07579513198003407,0.07579513198003407
261,0,1,FP,0.014508741918722312,-0.014508741918722312
262,0,1,FP,0.025626077232989264,-0.025626077232989264
263,0,0,TN,-0.09208509314569047,0.09208509314569047
264,0,0,TN,-0.10144743108704674,0.10144743108704674
265,0,0,TN,-0.10194998864995275,0.10194998864995275
266,0,0,TN,-0.10276627382925246,0.10276627382925246
267,0,0,TN,-0.10615735293890649,0.10615735293890649
268,0,0,TN,-0.10715419367549606,0.10715419367549606
269,0,0,TN,-0.1101764110263756,0.1101764110263756
270,0,0,TN,-0.11394512866144552,0.11394512866144552
271,0,0,TN,-0.12034733532040343,0.12034733532040343
272,0,0,TN,-0.12345560900107228,0.12345560900107228
273,0,0,TN,-0.12175360341525199,0.12175360341525199
274,0,0,TN,-0.06322560291412088,0.06322560291412088
275,0,0,TN,-0.061105880632981446,0.061105880632981446
276,0,0,TN,-0.06532385111021816,0.06532385111021816
277,0,0,TN,-0.07960865689017854,0.07960865689017854
278,0,0,TN,-0.09260677424440433,0.09260677424440433
279,0,0,TN,-0.10003422879533957,0.10003422879533957
280,0,0,TN,-0.106785725098406,0.106785725098406
281,0,0,TN,-0.1100483227203638,0.1100483227203638
282,0,0,TN,-0.11195992091678691,0.11195992091678691
283,0,0,TN,-0.014056750267011864,0.014056750267011864
284,0,0,TN,-0.046120098450142366,0.046120098450142366
285,0,0,TN,-0.03768915836654679,0.03768915836654679
286,0,0,TN,-0.04873329042935004,0.04873329042935004
287,0,0,TN,-0.04272140528007895,0.04272140528007895
288,0,0,TN,-0.08907185000902473,0.08907185000902473
289,0,0,TN,-0.08804608137433234,0.08804608137433234
290,0,0,TN,-0.09507615365609418,0.09507615365609418
291,0,0,TN,-0.09517734331805694,0.09517734331805694
292,0,0,TN,-0.10621780008910753,0.10621780008910753
293,0,0,TN,-0.1045398721330062,0.1045398721330062
294,0,0,TN,-0.10589987542217205,0.10589987542217205
295,0,0,TN,-0.09805429352882417,0.09805429352882417
296,0,0,TN,-0.10212816456898949,0.10212816456898949
297,0,0,TN,-0.11093774824292812,0.11093774824292812
298,0,0,TN,-0.11687518656970042,0.11687518656970042
299,0,0,TN,-0.12174788066600462,0.12174788066600462
300,0,0,TN,-0.12502294719276713,0.12502294719276713
301,0,0,TN,-0.1147920573385709,0.1147920573385709
302,0,0,TN,-0.015296562468150476,0.015296562468150476
303,0,0,TN,-0.033826081871881186,0.033826081871881186
304,0,0,TN,-0.033522844456511935,0.033522844456511935
305,0,0,TN,-0.0746672344759895,0.0746672344759895
306,0,0,TN,-0.03472016978556208,0.03472016978556208
307,0,0,TN,-0.06875173782926258,0.06875173782926258
308,0,0,TN,-0.08611262032766115,0.08611262032766115
309,0,0,TN,-0.10285894255664507,0.10285894255664507
310,0,0,TN,-0.1134790586299319,0.1134790586299319
311,0,0,TN,-0.10905722442349514,0.10905722442349514
312,0,0,TN,-0.10296383633257206,0.10296383633257206
313,0,0,TN,-0.12894296560657292,0.12894296560657292
314,0,0,TN,-0.1251806692138579,0.1251806692138579
315,0,0,TN,-0.11646753562286238,0.11646753562286238
316,0,0,TN,-0.0912044925800482,0.0912044925800482
317,0,0,TN,-0.07431516100255581,0.07431516100255581
318,0,0,TN,-0.08010090500443862,0.08010090500443862
319,0,0,TN,-0.037337273803297155,0.037337273803297155
320,0,0,TN,-0.04460465952461007,0.04460465952461007
321,0,0,TN,-0.0634398111274957,0.0634398111274957
322,0,0,TN,-0.06274833336202873,0.06274833336202873
323,0,0,TN,-0.0753391388071421,0.0753391388071421
324,0,1,FP,0.15201923073795676,-0.15201923073795676
325,0,1,FP,0.14789812689248016,-0.14789812689248016
326,0,1,FP,0.145673139405328,-0.145673139405328
327,0,1,FP,0.140805131588858,-0.140805131588858
328,0,1,FP,0.14075162007732822,-0.14075162007732822
329,0,1,FP,0.13275925955908263,-0.13275925955908263
330,0,1,FP,0.12104990952979366,-0.12104990952979366
331,0,1,FP,0.12051932489627992,-0.12051932489627992
332,0,1,FP,0.14218449153177504,-0.14218449153177504
333,0,0,TN,-0.030441993390740663,0.030441993390740663
334,0,0,TN,-0.02857939702768586,0.02857939702768586
335,0,0,TN,-0.05093583566837251,0.05093583566837251
336,0,0,TN,-0.05656566777712535,0.05656566777712535
337,0,0,TN,-0.06577185205823372,0.06577185205823372
338,0,0,TN,-0.07280486248057771,0.07280486248057771
339,0,0,TN,-0.06664150573397848,0.06664150573397848
340,0,0,TN,-0.12277030533787925,0.12277030533787925
341,0,0,TN,-0.1300312926735681,0.1300312926735681
342,0,0,TN,-0.1362874024672045,0.1362874024672045
343,0,0,TN,-0.1369835445815954,0.1369835445815954
344,0,0,TN,-0.1271294621284929,0.1271294621284929
345,0,1,FP,0.11354091686473333,-0.11354091686473333
346,0,1,FP,0.12790026338217841,-0.12790026338217841
347,0,1,FP,0.13646778564668283,-0.13646778564668283
348,0,1,FP,0.13372710425903767,-0.13372710425903767
349,0,1,FP,0.12613116047507422,-0.12613116047507422
350,0,1,FP,0.1207726387383804,-0.1207726387383804
351,0,1,FP,0.10310253840604444,-0.10310253840604444
352,0,1,FP,0.08609668407805149,-0.08609668407805149
353,0,1,FP,0.08972590679412817,-0.08972590679412817
354,0,1,FP,0.07550619626352895,-0.07550619626352895
355,0,1,FP,0.08231459504925454,-0.08231459504925454
356,0,1,FP,0.09317780394694264,-0.09317780394694264
357,0,0,TN,-0.0708644786070457,0.0708644786070457
358,0,1,FP,0.05810868757454046,-0.05810868757454046
359,0,1,FP,0.0620323963690349,-0.0620323963690349
360,0,1,FP,0.048605591619855004,-0.048605591619855004
361,0,0,TN,-0.014826666886609052,0.014826666886609052
362,0,0,TN,-0.009413782628146405,0.009413782628146405
363,0,0,TN,-0.05671412839940765,0.05671412839940765
364,0,0,TN,-0.06991208136867466,0.06991208136867466
365,0,0,TN,-0.08964988347770891,0.08964988347770891
366,0,0,TN,-0.11431617186149756,0.11431617186149756
367,0,0,TN,-0.1259559823364712,0.1259559823364712
368,0,0,TN,-0.12649873042595355,0.12649873042595355
369,0,0,TN,-0.13216394842696266,0.13216394842696266
370,0,0,TN,-0.13062501002668842,0.13062501002668842
371,0,0,TN,-0.12390113105358264,0.12390113105358264
372,0,0,TN,-0.03038485440712757,0.03038485440712757
373,0,0,TN,-0.039872920958696545,0.039872920958696545
374,0,0,TN,-0.0586630321403972,0.0586630321403972
375,0,0,TN,-0.07222013217624107,0.07222013217624107
376,0,0,TN,-0.09453789304805665,0.09453789304805665
377,0,0,TN,-0.10890447852067997,0.10890447852067997
378,0,0,TN,-0.11188394269130508,0.11188394269130508
379,0,0,TN,-0.12063855887443686,0.12063855887443686
380,0,0,TN,-0.12263762451069876,0.12263762451069876
381,0,0,TN,-0.08869055780909807,0.08869055780909807
382,0,0,TN,-0.09905821244990737,0.09905821244990737
383,0,0,TN,-0.0939872035747184,0.0939872035747184
384,0,0,TN,-0.09239769244414586,0.09239769244414586
385,0,1,FP,0.04043907621286813,-0.04043907621286813
386,0,1,FP,0.04268694615456736,-0.04268694615456736
387,0,1,FP,0.028414367650672734,-0.028414367650672734
388,0,1,FP,0.010683185135326956,-0.010683185135326956
389,0,0,TN,-0.02207867243862688,0.02207867243862688
390,0,0,TN,-0.0522194860058815,0.0522194860058815
391,0,0,TN,-0.06554400935326332,0.06554400935326332
392,0,0,TN,-0.06506893468524677,0.06506893468524677
393,0,0,TN,-0.026444176207649495,0.026444176207649495
394,0,0,TN,-0.029629859006677695,0.029629859006677695
395,0,0,TN,-0.06075934422269008,0.06075934422269008
396,0,0,TN,-0.055493817364347164,0.055493817364347164
397,0,0,TN,-0.052556253218490834,0.052556253218490834
398,0,0,TN,-0.03424335189996214,0.03424335189996214
399,0,0,TN,-0.03776887528098377,0.03776887528098377
400,0,0,TN,-0.03988244935546348,0.03988244935546348
401,0,0,TN,-0.05493894806161642,0.05493894806161642
402,0,0,TN,-0.06964255017703158,0.06964255017703158
403,0,0,TN,-0.08806933782764576,0.08806933782764576
404,0,0,TN,-0.09209886338640577,0.09209886338640577
405,0,0,TN,-0.08631060132430968,0.08631060132430968
406,0,0,TN,-0.07428397000244458,0.07428397000244458
407,0,0,TN,-0.014334452869856629,0.014334452869856629
408,0,0,TN,-0.03581679132520882,0.03581679132520882
409,0,0,TN,-0.043096062613445785,0.043096062613445785
410,0,0,TN,-0.06183324905398896,0.06183324905398896
411,0,0,TN,-0.054523569447667286,0.054523569447667286
412,0,0,TN,-0.09624604957041338,0.09624604957041338
413,0,0,TN,-0.10117677871389302,0.10117677871389302
414,0,0,TN,-0.10452967671207986,0.10452967671207986
415,0,0,TN,-0.09859320000290128,0.09859320000290128
416,0,1,FP,0.15868370549163635,-0.15868370549163635
417,0,1,FP,0.13265023728710645,-0.13265023728710645
418,0,1,FP,0.1257978176376937,-0.1257978176376937
419,0,1,FP,0.12902893390054582,-0.12902893390054582
420,0,1,FP,0.10956583200209657,-0.10956583200209657
421,0,1,FP,0.08882514609755532,-0.08882514609755532
422,0,1,FP,0.07392020509454345,-0.07392020509454345
423,0,1,FP,0.05843986457410799,-0.05843986457410799
424,0,1,FP,0.020101802563551652,-0.020101802563551652
425,0,1,FP,0.011496603710810516,-0.011496603710810516
426,0,0,TN,-0.00033624612659111097,0.00033624612659111097
427,0,1,FP,0.00758501837269987,-0.00758501837269987
428,0,1,FP,0.0048190744959972776,-0.0048190744959972776
429,0,0,TN,-0.10545228742141272,0.10545228742141272
430,0,1,FP,0.0428858815146228,-0.0428858815146228
431,0,1,FP,0.02074118856847995,-0.02074118856847995
432,0,0,TN,-0.007891315433226798,0.007891315433226798
433,0,0,TN,-0.04289660988035515,0.04289660988035515
434,0,0,TN,-0.05567468887645971,0.05567468887645971
435,0,0,TN,-0.06375239812787503,0.06375239812787503
436,0,0,TN,-0.045282432053030564,0.045282432053030564
437,0,1,FP,0.007621568332927597,-0.007621568332927597
438,0,1,FP,0.007233672260060331,-0.007233672260060331
439,0,1,FP,0.0343220867423486,-0.0343220867423486
440,0,1,FP,0.013638331906229317,-0.013638331906229317
441,0,1,FP,0.028116889027167913,-0.028116889027167913
442,0,0,TN,-0.013384461056999808,0.013384461056999808
443,0,1,FP,0.0013595400695923798,-0.0013595400695923798
444,0,0,TN,-0.011920967791625214,0.011920967791625214
445,0,0,TN,-0.012469552692864816,0.012469552692864816
446,0,0,TN,-0.01614327271849142,0.01614327271849142
447,0,0,TN,-0.016121410672237713,0.016121410672237713
448,0,0,TN,-0.009223299565438159,0.009223299565438159
449,0,0,TN,-0.1135283657853447,0.1135283657853447
450,0,0,TN,-0.12040114663846102,0.12040114663846102
451,0,0,TN,-0.12599978934439282,0.12599978934439282
452,0,0,TN,-0.12263671110077595,0.12263671110077595
453,0,0,TN,-0.11074015533728043,0.11074015533728043
454,0,0,TN,-0.011767181753054523,0.011767181753054523
455,0,1,FP,0.0030225900760619817,-0.0030225900760619817
456,0,0,TN,-0.10746151180377583,0.10746151180377583
457,0,0,TN,-0.002620669389147845,0.002620669389147845
458,0,0,TN,-0.029913640652814877,0.029913640652814877
459,0,0,TN,-0.042547169522865025,0.042547169522865025
460,0,0,TN,-0.060825363898202034,0.060825363898202034
461,0,0,TN,-0.0636166901802514,0.0636166901802514
462,0,0,TN,-0.08864564456744689,0.08864564456744689
463,0,0,TN,-0.10218940707452073,0.10218940707452073
464,0,0,TN,-0.11225402132815515,0.11225402132815515
465,0,0,TN,-0.10289991268968873,0.10289991268968873
466,0,0,TN,-0.09317387232939311,0.09317387232939311
467,0,0,TN,-0.00015608474920220106,0.00015608474920220106
468,0,1,FP,0.04644726350952211,-0.04644726350952211
469,0,0,TN,-0.010281594766794244,0.010281594766794244
470,0,0,TN,-0.0468096034330055,0.0468096034330055
471,0,1,FP,0.013942216548857633,-0.013942216548857633
472,0,0,TN,-0.07833057890142037,0.07833057890142037
473,0,0,TN,-0.10001351284340027,0.10001351284340027
474,0,0,TN,-0.09721210743563491,0.09721210743563491
475,0,0,TN,-0.10480208476206604,0.10480208476206604
476,0,0,TN,-0.09621580330864932,0.09621580330864932
477,0,0,TN,-0.10738047270166301,0.10738047270166301
478,0,0,TN,-0.13989775381368103,0.13989775381368103
479,0,0,TN,-0.13889706040190514,0.13889706040190514
480,0,0,TN,-0.12962231323837697,0.12962231323837697
481,0,1,FP,0.010933861588854898,-0.010933861588854898
482,0,0,TN,-0.000574608162834056,0.000574608162834056
483,0,0,TN,-0.04157029246338895,0.04157029246338895
484,0,0,TN,-0.05241338118037436,0.05241338118037436
485,0,0,TN,-0.02836683739617185,0.02836683739617185
486,0,0,TN,-0.011298705583396462,0.011298705583396462
487,0,0,TN,-0.08612354570502101,0.08612354570502101
488,0,0,TN,-0.04807574920864488,0.04807574920864488
489,0,0,TN,-0.07828377455926688,0.07828377455926688
490,0,0,TN,-0.08487515493554448,0.08487515493554448
491,0,0,TN,-0.09803605201055948,0.09803605201055948
492,0,0,TN,-0.10731373681377404,0.10731373681377404
493,0,0,TN,-0.1136537213308389,0.1136537213308389
494,0,0,TN,-0.10786646136773415,0.10786646136773415
495,0,1,FP,0.04670107625092246,-0.04670107625092246
496,0,1,FP,0.042729401922396604,-0.042729401922396604
